Date,Death,Death_increased,hospitalized,Negative_test,NegativeIncrease,Positive_test,PositiveIncrease,state,Recovered
20200904,5035.0,14,,1780275.0,14723,152369.0,822,LA,134432.0
20200904,9100.0,23,12335.0,1699106.0,17340,121758.0,212,MA,105769.0
20200904,3789.0,11,14473.0,1260634.0,13041,110831.0,819,MD,7072.0
20200904,134.0,1,423.0,,0,4632.0,15,ME,4006.0
20200904,6798.0,7,,,0,116295.0,1053,MI,76151.0
20200904,1899.0,10,6635.0,1089341.0,9076,78966.0,843,MN,70537.0
20200904,1562.0,17,,931515.0,12047,90215.0,1605,MO,
20200904,2.0,0,4.0,13486.0,0,57.0,0,MP,29.0
20200904,2558.0,22,5326.0,501465.0,0,85939.0,823,MS,67918.0
20200904,114.0,3,474.0,,0,8019.0,148,MT,5821.0
20200904,2839.0,36,,,0,174254.0,2045,NC,
20200904,154.0,0,590.0,194783.0,1513,12946.0,340,ND,10310.0
20200904,404.0,5,2033.0,338123.0,4153,35469.0,474,NE,26766.0
20200904,432.0,0,716.0,209895.0,1367,7368.0,21,NH,6727.0
20200904,15977.0,7,22770.0,2771300.0,34258,197047.0,493,NJ,
20200904,794.0,3,3171.0,,0,25902.0,90,NM,13412.0
20200904,1375.0,12,,538103.0,3058,70712.0,489,NV,
20200904,25348.0,5,,,0,437971.0,864,NY,
20200904,4248.0,22,13731.0,,0,128444.0,1332,OH,107083.0
20200904,846.0,11,5061.0,852355.0,10336,62040.0,1013,OK,52123.0
20200904,470.0,2,2175.0,543789.0,4482,27336.0,261,OR,5144.0
20200904,7742.0,10,,1576879.0,11436,137662.0,891,PA,112882.0
20200904,455.0,7,,305972.0,0,16101.0,32,PR,
20200904,1055.0,0,2559.0,261763.0,2273,22243.0,100,RI,
20200904,2846.0,39,8073.0,858659.0,10930,123325.0,1629,SC,51431.0
20200904,170.0,1,1062.0,137697.0,1497,14596.0,259,SD,11394.0
20200904,1837.0,22,7206.0,,0,160597.0,1051,TN,143156.0
20200904,13231.0,140,,,0,630829.0,5482,TX,532223.0
20200904,419.0,5,3172.0,622834.0,4109,53839.0,513,UT,45547.0
20200904,2662.0,10,9798.0,,0,124779.0,1111,VA,
20200904,16.0,1,,15790.0,141,1150.0,6,VI,1050.0
20200904,58.0,0,,139154.0,1283,1640.0,10,VT,1441.0
20200904,1945.0,10,6834.0,,0,78315.0,528,WA,
20200904,1161.0,7,5998.0,1210203.0,10204,84464.0,1542,WI,70229.0
20200904,243.0,6,,,0,11037.0,192,WV,8450.0
20200904,42.0,1,223.0,74312.0,750,3989.0,50,WY,3393.0
20200903,40.0,1,252.0,,0,5475.0,88,AK,2288.0
20200903,2233.0,16,14801.0,836689.0,695,129285.0,1046,AL,51154.0
20200903,861.0,20,4386.0,675337.0,0,63504.0,1392,AR,56889.0
20200903,0.0,0,,1514.0,0,0.0,0,AS,
20200903,5130.0,65,21474.0,1018906.0,7840,203953.0,1092,AZ,
20200903,13327.0,164,,,0,717177.0,5125,CA,
20200903,1955.0,3,7104.0,670728.0,5689,58287.0,268,CO,
20200903,4468.0,1,11275.0,,0,53209.0,101,CT,9049.0
20200903,609.0,1,,,0,14135.0,58,DC,11254.0
20200903,606.0,0,,226895.0,3914,17653.0,104,DE,9514.0
20200903,11800.0,149,39884.0,4080683.0,20323,629913.0,3487,FL,
20200903,5868.0,73,25259.0,,0,277288.0,2675,GA,
20200903,13.0,0,,37930.0,653,1560.0,66,GU,716.0
20200903,75.0,1,552.0,198440.0,4907,8991.0,338,HI,2689.0
20200903,1135.0,9,,569235.0,4226,65523.0,878,IA,48580.0
20200903,372.0,4,1435.0,228736.0,2008,32664.0,296,ID,15585.0
20200903,8324.0,24,,,0,241705.0,1360,IL,
20200903,3332.0,7,11196.0,1006184.0,9338,96854.0,1104,IN,
20200903,458.0,0,2361.0,375307.0,0,43940.0,0,KS,
20200903,976.0,10,4684.0,,0,50885.0,894,KY,10547.0
20200903,5021.0,17,,1765552.0,11507,151547.0,813,LA,134432.0
20200903,9077.0,17,12325.0,1681766.0,31191,121546.0,415,MA,105769.0
20200903,3778.0,12,14427.0,1247593.0,11266,110012.0,693,MD,7039.0
20200903,133.0,0,424.0,,0,4617.0,50,ME,3988.0
20200903,6791.0,10,,,0,115242.0,774,MI,76151.0
20200903,1889.0,7,6592.0,1080265.0,6496,78123.0,1038,MN,70175.0
20200903,1545.0,3,,919468.0,8584,88610.0,1397,MO,
20200903,2.0,0,4.0,13486.0,0,57.0,0,MP,29.0
20200903,2536.0,10,5326.0,501465.0,4244,85116.0,751,MS,67918.0
20200903,111.0,2,472.0,,0,7871.0,180,MT,5727.0
20200903,2803.0,24,,,0,172209.0,1656,NC,
20200903,154.0,2,583.0,193270.0,1440,12606.0,359,ND,10051.0
20200903,399.0,0,2027.0,333970.0,2903,34995.0,421,NE,26466.0
20200903,432.0,0,715.0,208528.0,4544,7347.0,38,NH,6675.0
20200903,15970.0,7,22738.0,2737042.0,27370,196554.0,421,NJ,
20200903,791.0,1,3169.0,,0,25812.0,200,NM,13283.0
20200903,1363.0,27,,535045.0,2609,70223.0,351,NV,
20200903,25343.0,7,,,0,437107.0,889,NY,
20200903,4226.0,50,13663.0,,0,127112.0,1345,OH,106095.0
20200903,835.0,14,5013.0,842019.0,8895,61027.0,909,OK,51447.0
20200903,468.0,3,2167.0,539307.0,4453,27075.0,129,OR,5144.0
20200903,7732.0,20,,1565443.0,13358,136771.0,1160,PA,110784.0
20200903,448.0,5,,305972.0,0,16069.0,127,PR,
20200903,1055.0,4,2540.0,259490.0,2927,22143.0,65,RI,
20200903,2807.0,13,8006.0,847729.0,9200,121696.0,1193,SC,51431.0
20200903,169.0,0,1052.0,136200.0,1278,14337.0,334,SD,11155.0
20200903,1815.0,18,7125.0,,0,159546.0,1715,TN,141568.0
20200903,13091.0,221,,,0,625347.0,3680,TX,527359.0
20200903,414.0,4,3153.0,618725.0,4054,53326.0,504,UT,44995.0
20200903,2652.0,11,9741.0,,0,123668.0,1126,VA,
20200903,15.0,0,,15649.0,306,1144.0,1,VI,1010.0
20200903,58.0,0,,137871.0,1749,1630.0,5,VT,1436.0
20200903,1935.0,4,6795.0,,0,77787.0,549,WA,
20200903,1154.0,4,5946.0,1199999.0,8451,82922.0,740,WI,69299.0
20200903,237.0,7,,,0,10845.0,203,WV,8342.0
20200903,41.0,0,223.0,73562.0,663,3939.0,28,WY,3290.0
20200902,39.0,0,247.0,,0,5387.0,66,AK,2281.0
20200902,2217.0,17,14753.0,835994.0,4690,128239.0,623,AL,51154.0
20200902,841.0,27,4341.0,675337.0,5809,62112.0,615,AR,56261.0
20200902,0.0,0,,1514.0,0,0.0,0,AS,
20200902,5065.0,21,21449.0,1011066.0,4418,202861.0,519,AZ,
20200902,13163.0,145,,,0,712052.0,4255,CA,
20200902,1952.0,6,7090.0,665039.0,4416,58019.0,244,CO,
20200902,4467.0,1,11180.0,,0,53108.0,102,CT,8967.0
20200902,608.0,1,,,0,14077.0,28,DC,11211.0
20200902,606.0,1,,222981.0,2093,17549.0,14,DE,9467.0
20200902,11651.0,130,39611.0,4060360.0,15534,626426.0,2310,FL,
20200902,5795.0,62,25025.0,,0,274613.0,1916,GA,
20200902,13.0,0,,37277.0,402,1494.0,47,GU,653.0
20200902,74.0,4,532.0,193533.0,3823,8653.0,181,HI,2634.0
20200902,1126.0,3,,565009.0,5381,64645.0,726,IA,48074.0
20200902,368.0,7,1394.0,226728.0,1127,32368.0,280,ID,15212.0
20200902,8300.0,27,,,0,240345.0,2128,IL,
20200902,3325.0,13,11143.0,996846.0,7972,95750.0,859,IN,
20200902,458.0,12,2361.0,375307.0,4670,43940.0,1328,KS,
20200902,966.0,18,4652.0,,0,49991.0,806,KY,10463.0
20200902,5004.0,20,,1754045.0,13102,150734.0,1151,LA,134432.0
20200902,9060.0,-4,12295.0,1650575.0,15291,121131.0,-7757,MA,103920.0
20200902,3766.0,5,14351.0,1236327.0,6273,109319.0,456,MD,7026.0
20200902,133.0,1,423.0,,0,4567.0,19,ME,3978.0
20200902,6781.0,14,,,0,114468.0,648,MI,76151.0
20200902,1882.0,10,6566.0,1073769.0,17202,77085.0,730,MN,69521.0
20200902,1542.0,4,,910884.0,5395,87213.0,1458,MO,
20200902,2.0,0,4.0,13486.0,0,57.0,0,MP,29.0
20200902,2526.0,33,5326.0,497221.0,3288,84365.0,781,MS,67918.0
20200902,109.0,4,461.0,,0,7691.0,182,MT,5584.0
20200902,2779.0,38,,,0,170553.0,1129,NC,
20200902,152.0,3,575.0,191830.0,1412,12247.0,265,ND,9834.0
20200902,399.0,2,2014.0,331067.0,2279,34574.0,287,NE,26363.0
20200902,432.0,0,715.0,203984.0,0,7309.0,12,NH,6653.0
20200902,15963.0,11,22707.0,2709672.0,42914,196133.0,348,NJ,
20200902,790.0,3,3159.0,,0,25612.0,152,NM,13180.0
20200902,1336.0,23,,532436.0,1720,69872.0,239,NV,
20200902,25336.0,5,,,0,436218.0,708,NY,
20200902,4176.0,11,13574.0,,0,125767.0,1157,OH,105065.0
20200902,821.0,12,4961.0,833124.0,5611,60118.0,719,OK,50646.0
20200902,465.0,6,2162.0,534854.0,4339,26946.0,233,OR,4938.0
20200902,7712.0,21,,1552085.0,12116,135611.0,816,PA,111201.0
20200902,443.0,8,,305972.0,0,15942.0,358,PR,
20200902,1051.0,1,2542.0,256563.0,2083,22078.0,76,RI,
20200902,2794.0,37,7948.0,838529.0,3973,120503.0,657,SC,51431.0
20200902,169.0,2,1043.0,134922.0,1076,14003.0,254,SD,10959.0
20200902,1797.0,16,7061.0,,0,157831.0,1502,TN,120675.0
20200902,12870.0,189,,,0,621667.0,4334,TX,522087.0
20200902,410.0,1,3134.0,614671.0,4024,52822.0,419,UT,44658.0
20200902,2641.0,29,9678.0,,0,122542.0,927,VA,
20200902,15.0,0,,15343.0,95,1143.0,4,VI,998.0
20200902,58.0,0,,136122.0,540,1625.0,2,VT,1433.0
20200902,1931.0,16,6787.0,,0,77238.0,596,WA,
20200902,1150.0,11,5916.0,1191548.0,7831,82182.0,578,WI,68641.0
20200902,230.0,8,,,0,10642.0,135,WV,8266.0
20200902,41.0,0,221.0,72899.0,198,3911.0,45,WY,3249.0
20200901,39.0,2,246.0,,0,5321.0,35,AK,2246.0
20200901,2200.0,18,14538.0,831304.0,-27925,127616.0,1558,AL,48028.0
20200901,814.0,17,4306.0,669528.0,3717,61497.0,273,AR,55647.0
20200901,0.0,0,,1514.0,0,0.0,0,AS,
20200901,5044.0,15,21405.0,1006648.0,4054,202342.0,507,AZ,
20200901,13018.0,85,,,0,707797.0,3712,CA,
20200901,1946.0,1,7053.0,660623.0,3279,57775.0,351,CO,
20200901,4466.0,1,11180.0,,0,53006.0,127,CT,8967.0
20200901,607.0,0,,,0,14049.0,57,DC,11150.0
20200901,605.0,0,,220888.0,1468,17535.0,106,DE,9419.0
20200901,11521.0,190,39311.0,4044826.0,52758,624116.0,7487,FL,
20200901,5733.0,101,24847.0,,0,272697.0,2226,GA,
20200901,13.0,3,,36875.0,386,1447.0,52,GU,568.0
20200901,70.0,7,508.0,189710.0,1330,8472.0,133,HI,2578.0
20200901,1123.0,7,,559628.0,2084,63919.0,591,IA,47437.0
20200901,361.0,2,1394.0,225601.0,1455,32088.0,221,ID,14963.0
20200901,8273.0,38,,,0,238217.0,1492,IL,
20200901,3312.0,16,11094.0,988874.0,6123,94891.0,695,IN,
20200901,446.0,0,2304.0,370637.0,0,42612.0,0,KS,
20200901,948.0,15,4616.0,,0,49185.0,789,KY,10417.0
20200901,4984.0,34,,1740943.0,16347,149583.0,689,LA,127918.0
20200901,9064.0,4,12386.0,1635284.0,21300,128888.0,355,MA,103920.0
20200901,3761.0,6,14337.0,1230054.0,7450,108863.0,614,MD,6976.0
20200901,132.0,0,421.0,,0,4548.0,22,ME,3945.0
20200901,6767.0,14,,,0,113820.0,795,MI,76151.0
20200901,1872.0,6,6520.0,1056567.0,4408,76355.0,491,MN,68488.0
20200901,1538.0,8,,905489.0,7231,85755.0,1058,MO,
20200901,2.0,0,4.0,13486.0,0,57.0,1,MP,29.0
20200901,2493.0,20,5326.0,493933.0,3018,83584.0,634,MS,67918.0
20200901,105.0,1,447.0,,0,7509.0,88,MT,5459.0
20200901,2741.0,39,,,0,169424.0,2111,NC,
20200901,149.0,2,564.0,190418.0,473,11982.0,192,ND,9610.0
20200901,397.0,5,2006.0,328788.0,1483,34287.0,241,NE,26177.0
20200901,432.0,0,715.0,203984.0,343,7297.0,22,NH,6634.0
20200901,15952.0,5,22667.0,2666758.0,800,195785.0,380,NJ,
20200901,787.0,8,3151.0,,0,25460.0,108,NM,13073.0
20200901,1313.0,8,,530716.0,2023,69633.0,405,NV,
20200901,25331.0,3,,,0,435510.0,754,NY,
20200901,4165.0,27,13479.0,,0,124610.0,1453,OH,104024.0
20200901,809.0,9,4903.0,827513.0,20968,59399.0,666,OK,49989.0
20200901,459.0,1,2149.0,530515.0,3724,26713.0,159,OR,4884.0
20200901,7691.0,18,,1539969.0,15774,134795.0,770,PA,109183.0
20200901,435.0,1,,305972.0,0,15584.0,108,PR,
20200901,1050.0,2,2528.0,254480.0,2532,22002.0,53,RI,
20200901,2757.0,37,7870.0,834556.0,4000,119846.0,854,SC,51431.0
20200901,167.0,0,1036.0,133846.0,826,13749.0,240,SD,10832.0
20200901,1781.0,27,6978.0,,0,156329.0,1396,TN,118885.0
20200901,12681.0,145,,,0,617333.0,4364,TX,514861.0
20200901,409.0,2,3110.0,610647.0,3457,52403.0,296,UT,44338.0
20200901,2612.0,32,9621.0,,0,121615.0,1021,VA,
20200901,15.0,1,,15248.0,148,1139.0,5,VI,950.0
20200901,58.0,0,,135582.0,3043,1623.0,6,VT,1432.0
20200901,1915.0,10,6763.0,,0,76642.0,162,WA,
20200901,1139.0,9,5878.0,1183717.0,10863,81604.0,1036,WI,67902.0
20200901,222.0,8,,,0,10507.0,257,WV,8163.0
20200901,41.0,4,219.0,72701.0,270,3866.0,24,WY,3206.0
20200831,37.0,0,241.0,,0,5286.0,36,AK,2238.0
20200831,2182.0,20,14267.0,859229.0,3402,126058.0,823,AL,48028.0
20200831,797.0,13,4213.0,665811.0,13980,61224.0,368,AR,54961.0
20200831,0.0,0,,1514.0,0,0.0,0,AS,
20200831,5029.0,-1,21405.0,1002594.0,4814,201835.0,174,AZ,
20200831,12933.0,28,,,0,704085.0,4176,CA,
20200831,1945.0,1,7028.0,657344.0,4671,57424.0,201,CO,
20200831,4465.0,0,11180.0,,0,52879.0,384,CT,8967.0
20200831,607.0,1,,,0,13992.0,33,DC,11105.0
20200831,605.0,1,,219420.0,2102,17429.0,86,DE,9381.0
20200831,11331.0,68,38942.0,3992068.0,14046,616629.0,1876,FL,
20200831,5632.0,28,24604.0,,0,270471.0,1498,GA,
20200831,10.0,0,,36489.0,376,1395.0,48,GU,533.0
20200831,63.0,1,505.0,188380.0,2584,8339.0,200,HI,2520.0
20200831,1116.0,3,,557544.0,3169,63328.0,608,IA,46740.0
20200831,359.0,1,1369.0,224146.0,1498,31867.0,190,ID,14712.0
20200831,8235.0,7,,,0,236725.0,1668,IL,
20200831,3296.0,5,11043.0,982751.0,10708,94196.0,883,IN,
20200831,446.0,3,2304.0,370637.0,8538,42612.0,1564,KS,
20200831,933.0,3,4580.0,,0,48396.0,364,KY,10375.0
20200831,4950.0,19,,1724596.0,3713,148894.0,326,LA,127918.0
20200831,9060.0,11,12364.0,1613984.0,18439,128533.0,304,MA,103920.0
20200831,3755.0,3,14303.0,1222604.0,11157,108249.0,458,MD,6124.0
20200831,132.0,0,420.0,,0,4526.0,14,ME,3923.0
20200831,6753.0,5,,,0,113025.0,499,MI,76151.0
20200831,1866.0,1,6480.0,1052159.0,5277,75864.0,675,MN,67656.0
20200831,1530.0,22,,898258.0,7676,84697.0,1042,MO,
20200831,2.0,0,4.0,13486.0,0,56.0,0,MP,29.0
20200831,2473.0,32,5326.0,490915.0,4427,82950.0,274,MS,67918.0
20200831,104.0,0,436.0,,0,7421.0,81,MT,5330.0
20200831,2702.0,10,,,0,167313.0,1186,NC,
20200831,147.0,2,554.0,189945.0,1682,11790.0,114,ND,9295.0
20200831,392.0,0,1994.0,327305.0,3113,34046.0,293,NE,25969.0
20200831,432.0,0,714.0,203641.0,1600,7275.0,21,NH,6615.0
20200831,15947.0,8,22627.0,2665958.0,21235,195405.0,372,NJ,
20200831,779.0,9,3134.0,,0,25352.0,69,NM,12960.0
20200831,1305.0,3,,528693.0,1916,69228.0,320,NV,
20200831,25328.0,1,,,0,434756.0,656,NY,
20200831,4138.0,10,13376.0,,0,123157.0,895,OH,102631.0
20200831,800.0,1,4821.0,806545.0,0,58733.0,713,OK,49184.0
20200831,458.0,4,2108.0,526791.0,4234,26554.0,261,OR,4884.0
20200831,7673.0,0,,1524195.0,8296,134025.0,521,PA,109900.0
20200831,434.0,0,,305972.0,0,15476.0,247,PR,
20200831,1048.0,1,2519.0,251948.0,1835,21949.0,46,RI,
20200831,2720.0,11,7811.0,830556.0,6007,118992.0,668,SC,51431.0
20200831,167.0,0,1029.0,133020.0,691,13509.0,187,SD,10612.0
20200831,1754.0,7,6878.0,,0,154933.0,1818,TN,116864.0
20200831,12536.0,26,,,0,612969.0,2615,TX,507499.0
20200831,407.0,0,3093.0,607190.0,2448,52107.0,253,UT,43990.0
20200831,2580.0,11,9569.0,,0,120594.0,847,VA,
20200831,14.0,0,,15100.0,123,1134.0,5,VI,898.0
20200831,58.0,0,,132539.0,2461,1617.0,5,VT,1425.0
20200831,1905.0,0,6740.0,,0,76480.0,325,WA,
20200831,1130.0,0,5817.0,1172854.0,3552,80568.0,268,WI,67234.0
20200831,214.0,1,,,0,10250.0,140,WV,8017.0
20200831,37.0,0,215.0,72431.0,958,3842.0,22,WY,3181.0
20200830,37.0,0,241.0,,0,5250.0,43,AK,2233.0
20200830,2162.0,10,14267.0,855827.0,3898,125235.0,1346,AL,48028.0
20200830,784.0,12,4182.0,651831.0,5239,60856.0,478,AR,54408.0
20200830,0.0,0,,1514.0,0,0.0,0,AS,
20200830,5030.0,23,21421.0,997780.0,6691,201661.0,374,AZ,
20200830,12905.0,71,,,0,699909.0,6070,CA,
20200830,1944.0,0,7010.0,652673.0,4505,57223.0,182,CO,
20200830,4465.0,0,11180.0,,0,52495.0,0,CT,8967.0
20200830,606.0,1,,,0,13959.0,34,DC,11087.0
20200830,604.0,0,,217318.0,1783,17343.0,-6,DE,9318.0
20200830,11263.0,14,38857.0,3978022.0,21814,614753.0,2547,FL,
20200830,5604.0,28,24572.0,,0,268973.0,1215,GA,
20200830,10.0,0,,36113.0,0,1347.0,0,GU,488.0
20200830,62.0,3,497.0,185796.0,2716,8139.0,309,HI,2477.0
20200830,1113.0,5,,554375.0,3545,62720.0,971,IA,46555.0
20200830,358.0,5,1365.0,222648.0,2982,31677.0,293,ID,14490.0
20200830,8228.0,11,,,0,235057.0,1992,IL,
20200830,3291.0,6,10843.0,972043.0,8684,93313.0,879,IN,
20200830,443.0,0,2278.0,362099.0,0,41048.0,0,KS,
20200830,930.0,9,4560.0,,0,48032.0,455,KY,10328.0
20200830,4931.0,27,,1720883.0,38648,148568.0,1624,LA,127918.0
20200830,9049.0,13,12361.0,1595545.0,16420,128229.0,199,MA,103920.0
20200830,3752.0,6,14255.0,1211447.0,14258,107791.0,497,MD,6124.0
20200830,132.0,0,420.0,,0,4512.0,23,ME,3910.0
20200830,6748.0,36,,,0,112526.0,1390,MI,76151.0
20200830,1865.0,2,6454.0,1046882.0,10002,75189.0,932,MN,66916.0
20200830,1508.0,12,,890582.0,7446,83655.0,1465,MO,
20200830,2.0,0,4.0,13486.0,0,56.0,0,MP,29.0
20200830,2441.0,14,5300.0,486488.0,0,82676.0,647,MS,62707.0
20200830,104.0,0,432.0,,0,7340.0,89,MT,5283.0
20200830,2692.0,9,,,0,166127.0,1051,NC,
20200830,145.0,0,554.0,188263.0,0,11676.0,221,ND,9079.0
20200830,392.0,0,1992.0,324192.0,2410,33753.0,317,NE,25727.0
20200830,432.0,0,714.0,202041.0,1947,7254.0,8,NH,6600.0
20200830,15939.0,4,22627.0,2644723.0,28296,195033.0,314,NJ,
20200830,770.0,1,3126.0,,0,25283.0,105,NM,12913.0
20200830,1302.0,0,,526777.0,2717,68908.0,447,NV,
20200830,25327.0,8,,,0,434100.0,698,NY,
20200830,4128.0,2,13317.0,,0,122262.0,922,OH,101944.0
20200830,799.0,2,4814.0,806545.0,0,58020.0,667,OK,48933.0
20200830,454.0,7,2108.0,522557.0,4744,26293.0,239,OR,4884.0
20200830,7673.0,2,,1515899.0,11791,133504.0,670,PA,109473.0
20200830,434.0,6,,305972.0,0,15229.0,243,PR,
20200830,1047.0,0,2519.0,250113.0,1759,21903.0,46,RI,
20200830,2709.0,11,7782.0,824549.0,6175,118324.0,1075,SC,51431.0
20200830,167.0,0,1017.0,132329.0,765,13322.0,380,SD,10511.0
20200830,1747.0,22,6840.0,,0,153115.0,835,TN,114769.0
20200830,12510.0,90,,,0,610354.0,3824,TX,499518.0
20200830,407.0,0,3080.0,604742.0,3729,51854.0,448,UT,43724.0
20200830,2569.0,1,9555.0,,0,119747.0,938,VA,
20200830,14.0,0,,14977.0,263,1129.0,11,VI,893.0
20200830,58.0,0,,130078.0,3015,1612.0,11,VT,1421.0
20200830,1905.0,0,6740.0,,0,76155.0,499,WA,
20200830,1130.0,3,5804.0,1169302.0,4562,80300.0,570,WI,66699.0
20200830,213.0,1,,,0,10110.0,143,WV,7983.0
20200830,37.0,0,215.0,71473.0,0,3820.0,36,WY,3136.0
20200829,37.0,0,240.0,,0,5207.0,93,AK,2201.0
20200829,2152.0,45,14267.0,851929.0,9251,123889.0,1704,AL,48028.0
20200829,772.0,16,4142.0,646592.0,8120,60378.0,795,AR,54133.0
20200829,0.0,0,,1514.0,0,0.0,0,AS,
20200829,5007.0,29,21433.0,991089.0,7670,201287.0,629,AZ,
20200829,12834.0,144,,,0,693839.0,4981,CA,
20200829,1944.0,7,6993.0,648168.0,5557,57041.0,268,CO,
20200829,4465.0,0,11180.0,,0,52495.0,0,CT,8967.0
20200829,605.0,0,,,0,13925.0,74,DC,11046.0
20200829,604.0,0,,215535.0,1577,17349.0,266,DE,9271.0
20200829,11249.0,150,38761.0,3956208.0,24337,612206.0,3132,FL,
20200829,5576.0,105,24533.0,,0,267758.0,2386,GA,
20200829,10.0,0,,36113.0,474,1347.0,60,GU,488.0
20200829,59.0,4,485.0,183080.0,2493,7830.0,264,HI,2410.0
20200829,1108.0,13,,550830.0,4642,61749.0,778,IA,46409.0
20200829,353.0,10,1349.0,219666.0,1601,31384.0,262,ID,14175.0
20200829,8217.0,11,,,0,233065.0,1880,IL,
20200829,3285.0,8,10839.0,963359.0,10623,92434.0,1121,IN,
20200829,443.0,0,2278.0,362099.0,0,41048.0,0,KS,
20200829,921.0,3,4560.0,,0,47577.0,820,KY,10328.0
20200829,4904.0,0,,1682235.0,0,146944.0,0,LA,127918.0
20200829,9036.0,13,12358.0,1579125.0,23461,128030.0,446,MA,103920.0
20200829,3746.0,10,14217.0,1197189.0,12583,107294.0,630,MD,6124.0
20200829,132.0,0,418.0,,0,4489.0,53,ME,3899.0
20200829,6712.0,0,,,0,111136.0,0,MI,76151.0
20200829,1863.0,4,6411.0,1036880.0,8410,74257.0,1017,MN,66107.0
20200829,1496.0,32,,883136.0,9495,82190.0,1198,MO,
20200829,2.0,0,4.0,13486.0,0,56.0,2,MP,29.0
20200829,2427.0,14,5300.0,486488.0,4900,82029.0,735,MS,62707.0
20200829,104.0,4,429.0,,0,7251.0,188,MT,5278.0
20200829,2683.0,31,,,0,165076.0,2585,NC,
20200829,145.0,2,551.0,188263.0,1377,11455.0,372,ND,9018.0
20200829,392.0,1,1982.0,321782.0,2464,33436.0,335,NE,25282.0
20200829,432.0,0,714.0,200094.0,1153,7246.0,30,NH,6571.0
20200829,15935.0,3,22617.0,2616427.0,58204,194719.0,393,NJ,
20200829,769.0,2,3116.0,,0,25178.0,136,NM,12820.0
20200829,1302.0,15,,524060.0,3361,68461.0,609,NV,
20200829,25319.0,7,,,0,433402.0,635,NY,
20200829,4126.0,21,13288.0,,0,121340.0,1216,OH,101185.0
20200829,797.0,11,4794.0,806545.0,7025,57353.0,1093,OK,48607.0
20200829,447.0,9,2108.0,517813.0,4858,26054.0,293,OR,4859.0
20200829,7671.0,16,,1504108.0,15273,132834.0,843,PA,108923.0
20200829,428.0,4,,305972.0,0,14986.0,260,PR,
20200829,1047.0,1,2514.0,248354.0,3246,21857.0,174,RI,
20200829,2698.0,43,7765.0,818374.0,7816,117249.0,1298,SC,51431.0
20200829,167.0,2,1006.0,131564.0,1141,12942.0,425,SD,10347.0
20200829,1725.0,24,6751.0,,0,152280.0,1465,TN,114099.0
20200829,12420.0,154,,,0,606530.0,4762,TX,492921.0
20200829,407.0,0,3057.0,601013.0,4378,51406.0,458,UT,43342.0
20200829,2568.0,18,9512.0,,0,118809.0,1217,VA,
20200829,14.0,0,,14714.0,410,1118.0,43,VI,891.0
20200829,58.0,0,,127063.0,3333,1601.0,12,VT,1413.0
20200829,1905.0,15,6679.0,,0,75656.0,533,WA,
20200829,1127.0,6,5775.0,1164740.0,7933,79730.0,862,WI,66075.0
20200829,212.0,10,,,0,9967.0,143,WV,7935.0
20200829,37.0,0,215.0,71473.0,0,3784.0,21,WY,3116.0
20200828,37.0,0,239.0,,0,5114.0,116,AK,2183.0
20200828,2107.0,31,14267.0,842678.0,6892,122185.0,1162,AL,48028.0
20200828,756.0,17,4142.0,638472.0,7189,59583.0,838,AR,53331.0
20200828,0.0,0,,1514.0,0,0.0,0,AS,
20200828,4978.0,49,21428.0,983419.0,8630,200658.0,519,AZ,
20200828,12690.0,140,,,0,688858.0,5329,CA,
20200828,1937.0,6,6945.0,642611.0,7643,56773.0,430,CO,
20200828,4465.0,0,11180.0,,0,52495.0,145,CT,8967.0
20200828,605.0,0,,,0,13851.0,57,DC,11010.0
20200828,604.0,0,,213958.0,2875,17083.0,107,DE,9156.0
20200828,11099.0,88,38474.0,3931871.0,26498,609074.0,3732,FL,
20200828,5471.0,78,24335.0,,0,265372.0,2298,GA,
20200828,10.0,0,,35639.0,515,1287.0,55,GU,488.0
20200828,55.0,4,462.0,180587.0,2172,7566.0,306,HI,2371.0
20200828,1095.0,12,,546188.0,4331,60971.0,1185,IA,45977.0
20200828,343.0,6,1328.0,218065.0,2174,31122.0,342,ID,13928.0
20200828,8206.0,20,,,0,231185.0,2434,IL,
20200828,3277.0,11,10818.0,952736.0,8494,91313.0,809,IN,
20200828,443.0,6,2278.0,362099.0,6939,41048.0,1111,KS,
20200828,918.0,8,4532.0,,0,46757.0,779,KY,10266.0
20200828,4904.0,30,,1682235.0,9669,146944.0,606,LA,127918.0
20200828,9023.0,16,12334.0,1555664.0,23278,127584.0,460,MA,103920.0
20200828,3736.0,14,14184.0,1184606.0,15587,106664.0,601,MD,6124.0
20200828,132.0,0,417.0,,0,4436.0,22,ME,3887.0
20200828,6712.0,6,,,0,111136.0,793,MI,72580.0
20200828,1859.0,4,6357.0,1028470.0,7370,73240.0,850,MN,65204.0
20200828,1464.0,14,,873641.0,10192,80992.0,1418,MO,
20200828,2.0,0,4.0,13486.0,0,54.0,0,MP,29.0
20200828,2413.0,14,5279.0,481588.0,5645,81294.0,599,MS,62707.0
20200828,100.0,2,417.0,,0,7063.0,134,MT,5172.0
20200828,2652.0,22,,,0,162491.0,1415,NC,
20200828,143.0,0,550.0,186886.0,1127,11083.0,307,ND,8808.0
20200828,391.0,5,1968.0,319318.0,3470,33101.0,374,NE,25009.0
20200828,432.0,1,713.0,198941.0,2118,7216.0,22,NH,6554.0
